Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
Br_J_Pharmacol,PMC7348086.nxml,Voltage modulates the effect of μ‐receptor activation in a ligand‐dependent manner,19-5-2020,"['RRID:SCR_000034', 'RRID:SCR_002798', 'RRID:SCR_014212']",3
Br_J_Pharmacol,PMC7205795.nxml,Acid‐sensing ion channel 3 blockade inhibits durovascular and nitric oxide‐mediated trigeminal pain,02-3-2020,"['RRID:SCR_010477', 'RRID:SCR_002798', 'RRID:SCR_002865']",3
Br_J_Pharmacol,PMC6780047.nxml,Mitochondrial protection by simvastatin against angiotensin II‐mediated heart failure,24-8-2019,"['RRID:SCR_003070', 'RRID:SCR_010285']",2
Br_J_Pharmacol,PMC6468262.nxml,"A novel cyclic biased agonist of the apelin receptor, MM07, is disease modifying in the rat monocrotaline model of pulmonary arterial hypertension",01-4-2019,"['RRID:SCR_001620', 'RRID:SCR_016179', 'RRID:SCR_016238', 'RRID:SCR_008520', 'RRID:SCR_002798']",5
Br_J_Pharmacol,PMC7484560.nxml,Nicotine increases alcohol self‐administration in male rats via a μ‐opioid mechanism within the mesolimbic pathway,14-8-2020,"['RRID:SCR_003070', 'SCR_014213', 'SCR_014213', 'RRID:SCR_014213']",4
Br_J_Pharmacol,PMC7042121.nxml,Vasodilation of rat skeletal muscle arteries by the novel BK channel opener GoSlo is mediated by the simultaneous activation of BK and Kv7 channels,26-1-2020,"['RRID:SCR_011323', 'RRID:SCR_002798']",2
Br_J_Pharmacol,PMC6976880.nxml,Dual inhibition of cannabinoid CB1 receptor and inducible NOS attenuates obesity‐induced chronic kidney disease,27-12-2019,"['RRID:SCR_003070', 'RRID:SCR_003070', 'RRID:SCR_002798']",3
Br_J_Pharmacol,PMC7070173.nxml,Haemodynamic effects of the flavonoid quercetin in rats revisited,03-2-2020,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC6811746.nxml,Local controlled release of corticosteroids extends surgically induced joint instability by inhibiting tissue healing,08-10-2019,"['RRID:SCR_003792', 'RRID:SCR_009120', 'RRID:SCR_003070']",3
Br_J_Pharmacol,PMC7012943.nxml,Histamine up‐regulates oncostatin M expression in human M1 macrophages,11-12-2019,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC6433648.nxml,"Probe dependence of allosteric enhancers on the binding affinity of adenosine A1‐receptor agonists at rat and human A1‐receptors measured using NanoBRET
",06-3-2019,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC7174886.nxml,"Acetylshikonin suppressed growth of colorectal tumour tissue and cells by inhibiting the intracellular kinase, T‐lymphokine‐activated killer cell‐originated protein kinase.",10-4-2020,"['RRID:SCR_007369', 'RRID:SCR_003070', 'RRID:SCR_007369', 'RRID:SCR_002798']",4
Br_J_Pharmacol,PMC6692582.nxml,Comparison of the ligand‐binding properties of fluorescent VEGF‐A isoforms to VEGF receptor 2 in living cells and membrane preparations using NanoBRET,15-7-2019,"['RRID:SCR_002798', 'RRID:SCR_003070']",2
Br_J_Pharmacol,PMC7236080.nxml,Cannabidiol improves survival and behavioural co‐morbidities of Dravet syndrome in mice,22-4-2020,"['RRID:SCR_002865', 'RRID:SCR_002798', 'RRID:SCR_002798']",3
Br_J_Pharmacol,PMC7484509.nxml,Hypersensitivity to amphetamine's psychomotor and reinforcing effects in serotonin transporter knockout rats: Glutamate in the nucleus accumbens,30-8-2020,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC6692586.nxml,Hydrogen sulfide lowers hyperhomocysteinemia dependent on cystathionine γ lyase S‐sulfhydration in ApoE‐knockout atherosclerotic mice,14-7-2019,"['RRID:SCR_003070', 'RRID:SCR_002798']",2
Br_J_Pharmacol,PMC7060358.nxml,Phosphatidylinositol 3‐kinase‐δ controls endoplasmic reticulum membrane fluidity and permeability in fungus‐induced allergic inflammation in mice,27-1-2020,"['RRID:SCR_003070', 'RRID:SCR_002798']",2
Br_J_Pharmacol,PMC7348095.nxml,"Exendin‐4, a GLP‐1 receptor agonist regulates retinal capillary tone and restores microvascular patency after ischaemia–reperfusion injury",27-5-2020,"['RRID:SCR_003070', 'RRID:SCR_002865']",2
Br_J_Pharmacol,PMC7042112.nxml,"FK506 regulates Ca2+ release evoked by inositol 1,4,5‐trisphosphate independently of FK‐binding protein in endothelial cells",26-1-2020,"['RRID:SCR_002285', 'RRID:SCR_001622', 'RRID:SCR_005375']",3
Br_J_Pharmacol,PMC7588822.nxml,Identification of novel therapeutic targets for blocking acantholysis in pemphigus,21-9-2020,"['SCR_001935', 'SCR_001935', 'SCR_001935', 'RRID:SCR_001935', 'SCR_002798', 'SCR_002798', 'RRID:SCR_002798', 'SCR_003210', 'SCR_003210', 'RRID:SCR_003210']",10
Br_J_Pharmacol,PMC7279982.nxml,"Regulation of ICa,L and force by PDEs in human‐induced pluripotent stem cell‐derived cardiomyocytes",31-3-2020,"['RRID: SCR_002798', 'SCR_002798', 'SCR_002798', 'RRID: SCR_002865', 'SCR_002865', 'SCR_002865']",6
Br_J_Pharmacol,PMC7484505.nxml,Uncoupling sodium channel dimers restores the phenotype of a pain‐linked Nav1.7 channel mutation,24-8-2020,"['RRID:SCR_000034', 'RRID:SCR_018374', 'RRID:SCR_014199', 'RRID:SCR_014565', 'RRID:SCR_008395', 'RRID:SCR_000305', 'RRID:SCR_002380', 'RRID:SCR_001653', 'RRID:SCR_016233', 'RRID:SCR_000325', 'RRID:SCR_002798']",11
Br_J_Pharmacol,PMC7060366.nxml,G protein‐biased kratom‐alkaloids and synthetic carfentanil‐amide opioids as potential treatments for alcohol use disorder,24-1-2020,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC7312436.nxml,"Improved efficacy, tolerance, safety, and abuse liability profile of the combination of CR4056 and morphine over morphine alone in rodent models",24-4-2020,"['RRID:SCR_000441', 'RRID:SCR_002798', 'RRID:SCR_003210']",3
Br_J_Pharmacol,PMC7520439.nxml,Vulnerability to psychological stress‐induced anorexia in female mice depends on blockade of ghrelin signal in nucleus tractus solitarius,02-9-2020,"['SCR_002798', 'SCR_002798', 'SCR_002798']",3
Br_J_Pharmacol,PMC6780046.nxml,Repurposing drugs targeting the P2X7 receptor to limit hyperinflammation and disease during influenza virus infection,19-8-2019,['RRID:SCR_008520'],1
Br_J_Pharmacol,PMC6451076.nxml,Cannabinoids differentially modulate cortical information transmission through the sensorimotor or medial prefrontal basal ganglia circuits,18-3-2019,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC6692577.nxml,"Endothelial TRPV4 channels modulate vascular tone by Ca2+‐induced Ca2+ release at inositol 1,4,5‐trisphosphate receptors",24-7-2019,"['RRID:SCR_001658', 'RRID:SCR_017233', 'RRID:SCR_002798']",3
Br_J_Pharmacol,PMC7443472.nxml,"Regulation of gene expression by MF63, a selective inhibitor of microsomal PGE synthase 1 (mPGES1) in human osteoarthritic chondrocytes",10-8-2020,"['RRID:SCR_014983', 'RRID:SCR_014583', 'RRID:SCR_011848', 'RRID:SCR_015899', 'RRID:SCR_012919', 'RRID:SCR_001881', 'RRID:SCR_005223', 'RRID:SCR_000306']",8
Br_J_Pharmacol,PMC5811618.nxml,Simultaneous use of erythropoietin and LFM‐A13 as a new therapeutic approach for colorectal cancer,25-1-2018,"['RRID:SCR_002798', 'RRID:SCR_003070']",2
Br_J_Pharmacol,PMC7589011.nxml,TASK‐1 channel blockade by AVE1231 increases vasocontractile responses and BP in 1‐ to 2‐week‐old but not adult rats,24-9-2020,"['RRID:SCR_002798', 'RRID:SCR_001440', 'RRID:SCR_014325', 'RRID:SCR_002798']",4
Br_J_Pharmacol,PMC6811742.nxml,"No interactions between heparin and atacicept, an antagonist of B cell survival cytokines",15-10-2019,['RRID:SCR_002798'],1
Br_J_Pharmacol,PMC7280004.nxml,Morphine‐induced respiratory depression is independent of β‐arrestin2 signalling,17-2-2020,"['RRID:SCR_003070', 'RRID:SCR_013726', 'RRID:SCR_002798']",3
Brain,PMC7089658.nxml,Earliest amyloid and tau deposition modulate the influence of limbic networks during closed-loop hippocampal downregulation,24-2-2020,"['RRID: SCR_004757', 'RRID: SCR_007037', 'RRID: SCR_014196', 'RRID: SCR_009550', 'RRID: SCR_005994', 'RRID: SCR_009595', 'RRID: SCR_013726', 'RRID: SCR_007037', 'RRID: SCR_002630']",9
Brain,PMC6113636.nxml,Molecular properties underlying regional vulnerability to Alzheimer’s disease pathology,16-7-2018,['RRID: SCR_007416'],1
Brain_Behav,PMC5064343.nxml,The feasibility of 11C‐PIB‐PET/CT for amyloid plaque burden: validation of the effectiveness of CT‐based partial volume correction,01-8-2016,['RRID:SCR_001905'],1
Brain_Behav,PMC6192403.nxml,Efficacy of exogenous pyruvate in TremblerJ mouse model of Charcot‐Marie‐Tooth neuropathy,21-9-2018,"['SCR_002798', 'SCR_002798', 'SCR_002798', 'SCR_002798']",4
Brain_Behav,PMC6160658.nxml,"Hand selection in a preferential reaching task: The effects of object location, orientation, and task intention in preadolescent children",11-8-2018,"['SCR_002865', 'SCR_002865']",2
Brain_Behav,PMC6085904.nxml,Ryanodine‐ and CaMKII‐dependent release of endogenous CGRP induces an increase in acetylcholine quantal size in neuromuscular junctions of mice,06-7-2018,"['SCR_011323', 'SCR_011323', 'SCR_002184', 'SCR_002184']",4
Brain_Behav,PMC5651399.nxml,Neural correlates of Korean proverb processing: A functional magnetic resonance imaging study,12-9-2017,"['SCR_002823', 'RRID: SCR_002823']",2
Brain_Behav,PMC5167007.nxml,Striatal morphology correlates with frontostriatal electrophysiological motor processing in Huntington's disease: an IMAGE‐HD study,27-7-2016,"['RRID:SCR_001622', 'RRID:SCR_005988', 'RRID:SCR_002823']",3
Brain_Behav,PMC5822592.nxml,"Neurodegenerative disease biomarkers Aβ1–40, Aβ1–42, tau, and p‐tau181 in the vervet monkey cerebrospinal fluid: Relation to normal aging, genetic influences, and cerebral amyloid angiopathy",13-1-2018,"['SCR_001847', 'RRID:SCR_001847', 'SCR_000850', 'RRID:SCR_000850', 'SCR_008217', 'RRID:SCR_008217']",6
Brain_Behav,PMC5036434.nxml,Long‐term acclimatization to high‐altitude hypoxia modifies interhemispheric functional and structural connectivity in the adult brain,27-6-2016,"['RRID: SCR_002823', 'RRID: SCR_004817', 'RRID: SCR_001905']",3
Brain_Behav,PMC6346667.nxml,Gene mutations in a Han Chinese Alzheimer's disease cohort,14-12-2018,"['SCR_001888', 'RRID:SCR_001888', 'RRID:SCR_002338', 'SCR_002338', 'SCR_002338', 'SCR_005700', 'RRID:SCR_005700', 'SCR_002846', 'RRID:SCR_002846', 'SCR_006828', 'SCR_006828', 'SCR_004068', 'RRID:SCR_004068', 'SCR_016630', 'RRID:SCR_016630', 'SCR_012813', 'RRID:SCR_012813']",17
Brain_Behav,PMC5434184.nxml,Reading LINEs within the cocaine addicted brain,06-4-2017,"['SCR_00872', 'RRID:SCR_00872', 'SCR_010624', 'RRID:SCR_010624', 'SCR_002105', 'RRID:SCR_002105', 'SCR_003139', 'RRID:SCR_003139', 'SCR_011919', 'RRID:SCR_011919', 'SCR_001881', 'RRID:SCR_001881', 'SCR_004869', 'RRID:SCR_004869']",14
Brain_Behav,PMC5434188.nxml,A meta‐analysis of functional magnetic resonance imaging studies of eye movements and visual word reading,04-4-2017,"['SCR_002555', 'RRID:SCR_002555', 'SCR_014921', 'RRID:SCR_014921']",4
Brain_Behav,PMC7428505.nxml,High‐frequency transcranial magnetic stimulation protects APP/PS1 mice against Alzheimer’s disease progress by reducing APOE and enhancing autophagy,26-6-2020,['RRID: SCR_002865'],1
Brain_Behav,PMC7559604.nxml,Alteration in topological properties of brain functional network after 2‐year high altitude exposure: A panel study,09-9-2020,"['RRID:SCR_009487', 'RRID:SCR_002798']",2
Brain_Behav,PMC5318368.nxml,Reproducibility of tract‐based white matter microstructural measures using the ENIGMA‐DTI protocol,14-1-2017,"['RRID:SCR_014649', 'RRID:SCR_002823', 'RRID:SCR_002865']",3
Brain_Behav,PMC5698873.nxml,"
NS‐Pten knockout mice show sex‐ and age‐specific differences in ultrasonic vocalizations",18-10-2017,"['SCR_014438', 'RRID:SCR_014438']",2
Brain_Behav,PMC6305925.nxml,Preliminary evidence from a prospective DTI study suggests a posterior‐to‐anterior pattern of recovery in college athletes with sports‐related concussion,22-11-2018,['SCR_002823'],1
Brain_Behav,PMC6379593.nxml,Is it worth turning a trigger into a joke? Humor as an emotion regulation strategy in remitted depression,21-1-2019,"['SCR_013726', 'SCR_013726', 'SCR_016869', 'SCR_016869', 'SCR_002865', 'SCR_002865', 'SCR_015671', 'SCR_015671']",8
Brain_Behav,PMC7559618.nxml,A lab‐on‐a‐chip model of glaucoma,16-8-2020,"['RRID: SCR_014767', 'RRID: SCR_002798']",2
Brain_Behav,PMC5318361.nxml,"Childhood maltreatment, psychopathology, and the development of hippocampal subregions during adolescence",30-11-2016,"['RRID:SCR_001847', 'RRID:SCR_002865']",2
Brain_Behav,PMC6577615.nxml,"SB203580, a p38MAPK inhibitor, attenuates olfactory dysfunction by inhibiting OSN apoptosis in AR mice (activation and involvement of the p38 mitogen‐activated protein kinase in olfactory sensory neuronal apoptosis of OVA‐induced allergic rhinitis)",30-4-2019,"['RRID:SCR_010607', 'RRID:SCR_006144', 'RRID:SCR_002798']",3
Brain_Behav,PMC7428483.nxml,Functional network activity during errorless and trial‐and‐error color‐name association learning,18-6-2020,"['RRID:SCR_002521', 'RRID:SCR_007037', 'RRID:SCR_001622', 'RRID:SCR_001965']",4
Brain_Behav,PMC5036435.nxml,Collateral state and the effect of endovascular reperfusion therapy on clinical outcome in ischemic stroke patients,17-6-2016,['RRID:SCR_001905'],1
Brain_Behav,PMC5561304.nxml,Imaging gait analysis: An fMRI dual task study,21-7-2017,"['SCR_002521', 'RRID:SCR_002521', 'SCR_013057', 'RRID:SCR_013057', 'SCR_002865', 'RRID:SCR_002865']",6
Brain_Behav,PMC5434183.nxml,Cardiovascular risk factors in Chiari malformation and idiopathic intracranial hypertension,28-3-2017,"['SCR_002865', 'RRID:SCR_002865', 'SCR_01276', 'RRID:SCR_01276']",4
Brain_Behav,PMC5434185.nxml,Olfaction in Parkin carriers in Chinese patients with Parkinson disease,28-3-2017,"['SCR_001888', 'RRID:SCR_001888', 'SCR_006169', 'RRID:SCR_006169', 'SCR_002865', 'RRID:SCR_002865']",6
Brain_Behav,PMC5853633.nxml,"Hippocampal atrophy, asymmetry, and cognition in type 2 diabetes mellitus",22-12-2017,"['RRID:SCR_006618', 'RRID:SCR_006618', 'RRID:SCR_002865', 'RRID:SCR_002865']",4
Brain_Behav,PMC6085903.nxml,Mental fatigue and impaired cognitive function after an acquired brain injury,29-6-2018,"['SCR_002865', 'SCR_002865']",2
Brain_Behav,PMC7177564.nxml,Activation of brain‐derived neurotrophic factor signaling in the basal forebrain reverses acute sleep deprivation‐induced fear memory impairments,10-3-2020,"['RRID:SCR_014280', 'RRID:SCR_002865']",2
Brain_Behav,PMC5745247.nxml,Codeine is associated with poor prognosis in acute stroke,19-11-2017,"['SCR_012763', 'SCR_012763']",2
Brain_Behav,PMC5102639.nxml,Grey matter abnormalities in methcathinone abusers with a Parkinsonian syndrome,18-8-2016,"['RRID:SCR_002823', 'RRID:SCR_001847']",2
Brain_Behav,PMC5516605.nxml,Manganese‐enhanced magnetic resonance imaging combined with electrophysiology in the evaluation of visual pathway in experimental rat models with monocular blindness,22-5-2017,"['SCR_70508', 'SCR_002865', 'RRID:SCR_002865']",3
Brain_Behav,PMC6379643.nxml,Altered functional connectivity in binge eating disorder and bulimia nervosa: A resting‐state fMRI study,15-1-2019,"['SCR_007037', 'SCR_007037', 'SCR_016656', 'SCR_016656', 'SCR_005994', 'SCR_005994', 'SCR_001953', 'SCR_001953', 'SCR_014756', 'SCR_014756', 'SCR_002403', 'SCR_002403', 'SCR_009550', 'SCR_009550', 'SCR_007378', 'SCR_007378', 'SCR_009605', 'SCR_009605']",18
Brain_Behav,PMC5166998.nxml,Structural and functional neural correlates of spatial navigation: a combined voxel‐based morphometry and functional connectivity study,03-10-2016,"['RRID: SCR_007037', 'RRID: SCR_002823']",2
Brain_Behav,PMC6908879.nxml,Novel and de novo mutation of PCDH19 in Girls Clustering Epilepsy,12-11-2019,"['RRID: SCR_012821', 'RRID: SCR_012813', 'RRID: SCR_013189', 'RRID: SCR_000563', 'RRID: SCR_017277']",5
Brain_Behav,PMC7303399.nxml,Reliability of multimodal MRI brain measures in youth at risk for mental illness,18-4-2020,"['RRID:SCR_001847', 'RRID:SCR_002823', 'RRID:SCR_008794']",3
Brain_Behav,PMC5516609.nxml,Hippocampal slice preparation in rats acutely suppresses immunoreactivity of microtubule‐associated protein (Map2) and glycogen levels without affecting numbers of glia or levels of the glutamate transporter VGlut1,30-5-2017,"['SCR_001905', 'RRID:SCR_001905', 'SCR_003210', 'RRID:SCR_003210', 'SCR_010285', 'RRID:SCR_010285']",6
Brain_Behav,PMC5318365.nxml,Disrupted neural activity patterns to novelty and effort in young adult APOE‐e4 carriers performing a subsequent memory task,05-1-2017,"['RRID:SCR_014646', 'RRID:SCR_007037', 'RRID:SCR_007378', 'RRID:SCR_005997']",4
Brain_Behav,PMC7428486.nxml,Performance of healthy persons under pain in different cognitive load tasks: An event‐related potential study on experimental pain individuals,18-6-2020,"['RRID:SCR_001622', 'RRID:SCR_007292']",2
Brain_Behav,PMC5561318.nxml,Recruitment of orbitofrontal cortex during unpredictable threat among adults at risk for affective disorders,11-7-2017,"['SCR_005927', 'RRID:SCR_005927', 'SCR_004757', 'RRID:SCR_004757']",4
Brain_Behav,PMC5853617.nxml,Immediate and late outcomes of stenting for severe extracranial internal carotid artery stenosis in octogenarian patients,20-12-2017,['RRID: SCR_002865'],1
Brain_Behav,PMC5651403.nxml,Expression of BDNF and trkB in the hippocampus of a rat genetic model of vulnerability (Roman low‐avoidance) and resistance (Roman high‐avoidance) to stress‐induced depression,23-10-2017,"['SCR_014211', 'RRID:SCR_014211', 'SCR_003070', 'RRID:SCR_003070']",4
Brain_Behav,PMC5167001.nxml,Effects of isoflurane anesthesia on resting‐state fMRI signals and functional connectivity within primary somatosensory cortex of monkeys,11-10-2016,"['RRID:SCR_007037', 'RRID:SCR_001622']",2
Brain_Behav,PMC5346528.nxml,A genetic variant within STS previously associated with inattention in boys with attention deficit hyperactivity disorder is associated with enhanced cognition in healthy adult males,09-2-2017,['RRID:SCR_014794'],1
Brain_Behav,PMC5346523.nxml,"Evaluating the levels of CSF and serum factors in ALS
",19-2-2017,"['RRID:SCR_002798', 'RRID:SCR_002865']",2
Brain_Behav,PMC5991579.nxml,miRNA‐regulated transcription associated with mouse strains predisposed to hypnotic effects of ethanol,30-4-2018,"['SCR_005476', 'SCR_005476', 'SCR_013027', 'SCR_013027', 'SCR_001613', 'SCR_001613', 'SCR_001715', 'SCR_001715', 'SCR_010943', 'SCR_010943', 'SCR_004869', 'SCR_004869']",12
Brain_Behav,PMC5698854.nxml,Electrical stimulation improved cognitive deficits associated with traumatic brain injury in rats,05-10-2017,"['SCR_000441', 'RRID:SCR_000441', 'SCR_000879', 'RRID:SCR_000879', 'SCR_002865', 'RRID:SCR_002865']",6
Brain_Behav,PMC5651379.nxml,Sex hormones and brain volumes in a longitudinal study of middle‐aged men in the CARDIA study,20-9-2017,"['SCR_008567', 'RRID: SCR_008567']",2
Brain_Behav,PMC6576176.nxml,Differential effects on neurodevelopment of FTO variants in obesity and bipolar disorder suggested by in silico prediction of functional impact: An analysis in Mexican population,29-4-2019,"['RRID:SCR_001905', 'RRID:SCR_007931', 'RRID:SCR_006793', 'RRID:SCR_016885', 'RRID:SCR_003030', 'RRID:SCR_008083']",6
