Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
Adv_Sci_(Weinh),PMC7284201.nxml,Nanoparticles Mimicking Viral Cell Recognition Strategies Are Superior Transporters into Mesangial Cells,22-4-2020,['RRID: Addgene_101659'],1
Aging_Cell,PMC7511884.nxml,Activation of CXCR7 promotes endothelial repair and reduces the carotid atherosclerotic lesions through inhibition of pyroptosis signaling pathways,27-7-2020,[' AB_2313567'],1
Aging_Cell,PMC6052482.nxml,Antagonizing peroxisome proliferator‐activated receptor γ facilitates M1‐to‐M2 shift of microglia by enhancing autophagy via the LKB1–AMPK signaling pathway,05-08-2018,"['RRID: AB_10695046', 'RRID: AB_330330', 'RRID: AB_2198327', 'RRID: AB_2198321', 'RRID: AB_2713889', 'RRID: AB_10694079', 'RRID: AB_2140096', 'RRID: AB_11024092', 'RRID: AB_2079382', 'RRID: AB_1663263', 'RRID: AB_2153403', 'RRID: AB_2137737', 'RRID: AB_10734440', 'RRID: AB_11156928', 'RRID: AB_2062045', 'RRID: AB_2263076', ' AB_228341']",17
Aging_Cell,PMC6996962.nxml,The lipid elongation enzyme ELOVL2 is a molecular regulator of aging in the retina,14-1-2020,"['RRID:CVCL_0579', 'RRID:CVCL_0347']",2
Aging_Cell,PMC6974713.nxml,Amelioration of age‐related brain function decline by Bruton's tyrosine kinase inhibition,17-11-2019,['RRID: AB_2118009'],1
Aging_Cell,PMC6052395.nxml,"
SUMO1‐conjugation is altered during normal aging but not by increased amyloid burden",04-06-2018,"['RRID:AB_887750', 'RRID:AB_887824', 'RRID:AB_887804', 'RRID:AB_11125936', 'RRID:AB_11125143', 'RRID:AB_2534096', 'RRID:AB_2535850']",7
Aging_Cell,PMC7431830.nxml,Lifespan regulation in α/β posterior neurons of the fly mushroom bodies by Rab27,07-06-2020,"['RRID: AB_10705391', 'RRID: AB_528203', 'RRID: AB_2314866', 'RRID: AB_2617417', 'RRID: AB_303395', 'RRID: AB_301447', 'RRID: AB_2269804', 'RRID: AB_2285392']",8
Aging_(Albany_NY),PMC7041782.nxml,Entorhinal cortex-based metabolic profiling of chronic restraint stress mice model of depression,02-12-2020,"['AB_10681171', 'AB_2813769', 'AB_304145', 'AB_2137251', 'AB_2813768', 'AB_1310786', 'AB_1952699', 'AB_1127501', 'AB_2190396', 'AB_2289225', 'AB_2107436']",11
Aging_(Albany_NY),PMC6834410.nxml,"Narrative impairment, white matter damage and CSF biomarkers in the Alzheimer’s disease spectrum",31-10-2019,"['RRID:SCR_002823', 'RRID:SCR_014586', 'RRID:SCR_002865']",3
Aging_(Albany_NY),PMC6046231.nxml,Inactivation of hepatic ATRX in Atrx Foxg1cre mice prevents reversal of aging-like phenotypes by thyroxine,06-07-2018,"['RRID:AB_2061023', 'RRID:AB_1074893', 'RRID:AB_2209751', 'RRID:AB_67120', 'RRID:AB_1140040', 'RRID:AB_477010', 'RRID:AB_2534079', 'RRID:AB_2534096', 'RRID:AB_2535764', 'RRID:AB_2534074']",10
Aging_(Albany_NY),PMC6782013.nxml,Sulfated polysaccharide of Sepiella maindroni ink targets Akt and overcomes resistance to the FGFR inhibitor AZD4547 in bladder cancer,23-9-2019,"['RRID: Addgene_14751', 'RRID: Addgene_52535']",2
Aging_(Albany_NY),PMC6286833.nxml,Cell cycle-dependent and -independent telomere shortening accompanies murine brain aging,20-11-2018,"['RRID:AB_262133', 'RRID:AB_2065996', 'RRID:AB_839504', 'RRID:AB_2620024', 'RRID:AB_561053', 'RRID:AB_302613', 'RRID:AB_631746', 'RRID:AB_1218137', 'RRID:AB_1218137', 'RRID:AB_1218137', 'RRID:AB_10002039']",11
Aging_(Albany_NY),PMC6874469.nxml,ER-depletion lowering the 'hypothalamus-uterus-kidney' axis functions by perturbing the renal ERβ/Ptgds signalling pathway,11-10-2019,"['RRID: AB_303921', 'RRID: AB_2783784']",2
Aging_(Albany_NY),PMC5361677.nxml,CDKN2A/p16INK4a expression is associated with vascular progeria in chronic kidney disease,02-09-2017,[' AB_306176'],1
Aging_(Albany_NY),PMC6949046.nxml,Sirt1-inducible deacetylation of p21 promotes cardiomyocyte proliferation,26-12-2019,"['RRID: AB_1642293', 'RRID: AB_2734729', 'RRID: AB_10855480', 'RRID: AB_955387', 'RRID: AB_331805', 'RRID: AB_444805', 'RRID: AB_306445', 'RRID: AB_778824', 'RRID: AB_880448', 'RRID: AB_302923', 'RRID: AB_10893722', 'RRID: AB_10893940', 'RRID: AB_10892751']",13
Aging_(Albany_NY),PMC6710037.nxml,Sodium cantharidate targets STAT3 and abrogates EGFR inhibitor resistance in osteosarcoma,15-8-2019,"['RRID: Addgene_24983', 'RRID: Addgene_73582']",2
Aging_(Albany_NY),PMC7485723.nxml,KCNN4 is a diagnostic and prognostic biomarker that promotes papillary thyroid cancer progression,28-8-2020,"[' CVCL_6298', ' CVCL_6300', ' CVCL_0153']",3
Aging_(Albany_NY),PMC7053615.nxml,Autocrine CXCL8-dependent invasiveness triggers modulation of actin cytoskeletal network and cell dynamics,27-1-2020,['RRID: SCR_002798'],1
Aging_(Albany_NY),PMC6932879.nxml,ciRs-6 upregulates March1 to suppress bladder cancer growth by sponging miR-653,12-10-2019,"['RRID: CVCL_0554', 'RRID: CVCL_1783']",2
Aging_(Albany_NY),PMC7377853.nxml,Increased expression of connexin 43 in a mouse model of spinal motoneuronal loss,24-6-2020,"['RRID: AB_397916', 'RRID: AB_2294590', 'RRID: AB_521594', 'RRID: AB_2534069', 'RRID: AB_143156', 'RRID:AB_2535864']",6
Aging_(Albany_NY),PMC6914438.nxml,Identification of functional tRNA-derived fragments in senescence-accelerated mouse prone 8 brain,20-11-2019,['RRID: SCR_014983'],1
Alzheimers_Dement_(N_Y),PMC6300614.nxml,The Age-Well observational study on expert meditators in the Medit-Ageing European project,18-12-2018,['RRID:SCR_009550'],1
Alzheimers_Dement_(Amst),PMC7233421.nxml,Down syndrome: Distribution of brain amyloid in mild cognitive impairment,17-4-2020,"['RRID:SCR_001847', 'RRID:SCR_004757', 'RRID:SCR_007037', 'RRID:SCR_001905']",4
Alzheimers_Dement_(Amst),PMC7656170.nxml,Brain amyloid and the transition to dementia in Down syndrome,11-11-2020,"['RRID:SCR_001847', 'RRID:SCR_001905']",2
Alzheimers_Res_Ther,PMC7376967.nxml,Intracranial alternating current stimulation facilitates neurogenesis in a mouse model of Alzheimer’s disease,23-7-2020,['RRID: MMRRC_034848'],1
Alzheimers_Res_Ther,PMC7175487.nxml,"A selective p38α/β MAPK inhibitor alleviates neuropathology and cognitive impairment, and modulates microglia function in 5XFAD mouse",21-4-2020,"['AB_331762', 'AB_330713', 'AB_2564653', 'AB_11212616', 'AB_10706356', 'AB_775686', 'AB_2144426', 'AB_839504', 'AB_304558', 'AB_2714189', 'AB_631736', 'AB_631748', 'AB_631728', 'AB_2534069', 'AB_143165', 'AB_2534079', 'AB_2534096', 'RRID: CVCL_0182', 'RRID: CVCL_6379']",19
Alzheimers_Res_Ther,PMC6706914.nxml,Enhancement of tripartite synapses as a potential therapeutic strategy for Alzheimer’s disease: a preclinical study in rTg4510 mice,23-8-2019,"[' AB_20923961', ' AB_90772', ' AB_1904154', ' AB_2536235', ' AB_223647', ' AB_2315150', ' AB_2314773', ' AB_1123754', ' AB_10920410', ' AB_10847862', ' AB_2298772', ' AB_477010', ' AB_1904154', ' AB_1240343', 'AB_2534095', 'AB_2534091', 'AB_2629482']",17
Am_J_Hum_Genet,PMC4974071.nxml,BCL11A Haploinsufficiency Causes an Intellectual Disability Syndrome and Dysregulates Transcription,21-7-2016,"['RRID: CVCL_0045', 'AB_10013427', 'AB_10013427', 'AB_47644', 'AB_47644', 'AB_2063996', 'AB_2063996', 'AB_307210', 'AB_307210', 'AB_10013661', 'AB_10013661', 'AB_2535765', 'AB_2535765', 'AB_2556544', 'AB_2556544', 'AB_2339327', 'AB_2339327']",17
Am_J_Hum_Genet,PMC5065686.nxml,Recurrent De Novo Dominant Mutations in SLC25A4 Cause Severe Early-Onset Mitochondrial Disease and Loss of Mitochondrial DNA Copy Number,29-9-2016,"['AB_2084810', 'AB_2084810', 'AB_301433', 'AB_301433', 'AB_443084', 'AB_443084', 'AB_2213640', 'AB_2213640', 'AB_10859122', 'AB_10859122', 'AB_301447', 'AB_301447', 'AB_10695769', 'AB_10695769', 'AB_10862212', 'AB_10862212', 'AB_10862212', 'AB_10862212']",18
Am_J_Hum_Genet,PMC5097948.nxml,"Periodontal Ehlers-Danlos Syndrome Is Caused by Mutations in C1R and C1S, which Encode Subcomponents C1r and C1s of Complement",13-10-2016,"['AB_1860204', 'AB_1860204', 'AB_1860204', 'AB_1860204']",4
Am_J_Hum_Genet,PMC4746371.nxml,Whole-Genome Sequencing Reveals Diverse Models of Structural Variations in Esophageal Squamous Cell Carcinoma,28-1-2016,"['AB_1523613', 'AB_1523613', 'AB_1268064', 'AB_1268064', 'RRID: AB_331772', 'RRID: AB_331160']",6
Am_J_Hum_Genet,PMC5097945.nxml,Mutations in CRADD Result in Reduced Caspase-2-Mediated Neuronal Apoptosis and Cause Megalencephaly with a Rare Lissencephaly Variant,20-10-2016,"['AB_882269', 'AB_882269', 'AB_1524296', 'AB_1524296']",4
Am_J_Hum_Genet,PMC5005467.nxml,Heterozygous Loss-of-Function SEC61A1 Mutations Cause Autosomal-Dominant Tubulo-Interstitial and Glomerulocystic Kidney Disease with Anemia,07-07-2016,"['AB_1858650', 'AB_1858650', 'AB_609894', 'AB_609894', 'AB_262044', 'AB_262044', 'AB_2156433', 'AB_2156433', 'AB_532244', 'AB_532244', 'AB_305545', 'AB_305545', 'AB_477002', 'AB_477002', 'AB_10615355', 'AB_10615355']",16
Am_J_Hum_Genet,PMC5591021.nxml,A Genome-wide Association Study of Dupuytren Disease Reveals 17 Additional Variants Implicated in Fibrosis,09-07-2017,"['AB_2187103', 'AB_2187103']",2
Am_J_Physiol_Renal_Physiol,PMC7242633.nxml,Reduced O-GlcNAcylation and tubular hypoxia contribute to the antifibrotic effect of SGLT2 inhibitor dapagliflozin in the diabetic kidney,03-02-2020,"['RRID:AB_10626776', 'RRID:SCR_003070', 'RRID:SCR_01428']",3
Am_J_Physiol_Cell_Physiol,PMC6766613.nxml,Nuclear receptor subfamily 4 group A member 2 inhibits activation of ERK signaling and cell growth in response to β-adrenergic stimulation in adult rat cardiomyocytes,06-12-2019,['RRID:CVCL_0286'],1
Am_J_Physiol_Lung_Cell_Mol_Physiol,PMC7052681.nxml,Modeling pulmonary fibrosis through bleomycin delivered by osmotic minipump: a new histomorphometric method of evaluation,18-12-2019,[' AB_2336933'],1
Am_J_Prev_Cardiol,PMC7361040.nxml,State-of-the-Art review: Hypertension practice guidelines in the era of COVID-19,15-7-2020,"['ab_12020', 'ab_12020']",2
Anat_Rec_(Hoboken),PMC6282551.nxml,Adenosine A1 Receptor mRNA Expression by Neurons and Glia in the Auditory Forebrain,10-12-2018,"['RRID:AB_10002337', 'RRID:AB_2039705', 'RRID:AB_11220035', 'RRID:AB_2313606', 'RRID:AB_1500685', 'RRID:AB_1500644']",6
Angiogenesis,PMC7524686.nxml,"
Excess centrosomes disrupt vascular lumenization and endothelial cell adherens junctions",22-7-2020,"['RRID:Addgene_74009', 'RRID:Addgene_74009']",2
Animals_(Basel),PMC7599684.nxml,A Pilot Serosurvey for Selected Pathogens in Feral Donkeys (Equus asinus),10-02-2020,"['RRID:AB_2737323', 'RRID:AB_2737325', 'RRID:AB_2744504']",3
Animals_(Basel),PMC7022564.nxml,Expression Changes of MHC and Other Immune Genes in Frog Skin during Ontogeny,01-06-2020,['RRID:SCR_003280'],1
Ann_Clin_Transl_Neurol,PMC6649540.nxml,Communication of CD8+ T cells with mononuclear phagocytes in multiple sclerosis,14-6-2019,['AB_221558'],1
Ann_Clin_Transl_Neurol,PMC7545590.nxml,Efficacy of Ciprofloxacin/Celecoxib combination in zebrafish models of amyotrophic lateral sclerosis,09-11-2020,['AB_2315387'],1
Ann_Lab_Med,PMC3255486.nxml,Managing the Pre- and Post-analytical Phases of the Total Testing Process,20-12-2011,"['AB_20110707', 'AB_20110707']",2
Ann_Med_Surg_(Lond),PMC7490447.nxml,"Laparoscopic procedures impact on mast cell mediators, extracellular matrix and adhesion scoring system in rats",09-02-2020,"['SCR_003070', 'SCR_003070']",2
Antibodies_(Basel),PMC6640688.nxml,A Strategy to Optimize the Generation of Stable Chromobody Cell Lines for Visualization and Quantification of Endogenous Proteins in Living Cells,01-10-2019,[' CVCL_1922'],1
Antibiotics_(Basel),PMC7168211.nxml,"Identification and Heterologous Expression of the Biosynthetic Gene Cluster Encoding the Lasso Peptide Humidimycin, a Caspofungin Activity Potentiator",02-07-2020,['RRID: Addgene_59981'],1
Antibiotics_(Basel),PMC7601826.nxml,"Genetic Variation Putatively Associated with Mycobacterium tuberculosis Resistance to Perchlozone, a New Thiosemicarbazone: Clues from Whole Genome Sequencing and Implications for Treatment of Multidrug-Resistant Tuberculosis",10-03-2020,['AB_4384'],1
Antibiotics_(Basel),PMC7650608.nxml,Single Cell Analysis of Drug Susceptibility of Mycobacterium abscessus during Macrophage Infection,17-10-2020,['RRID:Addgene_26155'],1
Antibiotics_(Basel),PMC6784190.nxml,The Contribution of Efflux Pumps in Mycobacterium abscessus Complex Resistance to Clarithromycin,18-9-2019,"['AB_3142', 'AB_1409', 'AB_3142', 'AB_1409', 'AB_2807', 'AB_1409', 'AB_3142', 'AB_1409', 'AB_3142', 'AB_1409', 'AB_3142', 'AB_1409', 'AB_2807', 'AB_3142', 'AB_1409', 'AB_2807', 'AB_3142', 'AB_1409', 'AB_2807', 'AB_1409', 'AB_3142', 'AB_2299']",22
Apoptosis,PMC7244471.nxml,Hemocompatible LAT1-inhibitor can induce apoptosis in cancer cells without affecting brain amino acid homeostasis,13-5-2020,"[' CVCL_2959', ' CVCL_0031']",2
Antimicrob_Agents_Chemother,PMC6985736.nxml,Rifabutin Is Active against Mycobacterium abscessus in Mice,27-1-2020,['AB_0591'],1
Antimicrob_Agents_Chemother,PMC5655113.nxml,Antagonism between Front-Line Antibiotics Clarithromycin and Amikacin in the Treatment of Mycobacterium abscessus Infections Is Mediated by the whiB7 Gene,24-10-2017,"['AB_3508', 'AB_2297', 'AB_4532', 'AB_3508', 'AB_1409', 'AB_4395', 'AB_1409', 'AB_4395', 'AB_4532', 'AB_1409', 'AB_4395', 'AB_2297', 'AB_3508', 'AB_4395', 'AB_1409', 'AB_3509']",16
Antimicrob_Agents_Chemother,PMC6021634.nxml,Determination of MIC Distribution and Mechanisms of Decreased Susceptibility to Bedaquiline among Clinical Isolates of Mycobacterium abscessus,26-6-2018,"['ab_4384', 'ab_4384', 'ab_4383', 'ab_4382', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_4384', 'ab_1448', 'ab_4384']",21
Antimicrob_Agents_Chemother,PMC6105836.nxml,"Rifabutin Acts in Synergy and Is Bactericidal with Frontline Mycobacterium abscessus Antibiotics Clarithromycin and Tigecycline, Suggesting a Potent Treatment Combination",27-7-2018,"['AB_0591', 'AB_0591', 'AB_0591']",3
Antimicrob_Agents_Chemother,PMC5444174.nxml,Rifabutin Is Active against Mycobacterium abscessus Complex,24-5-2017,"['AB_0591', 'AB_0591']",2
Antioxidants_(Basel),PMC5039579.nxml,Protandim Protects Oligodendrocytes against an Oxidative Insult,09-07-2016,"['RRID: AB_325004', 'RRID: AB_570666', 'RRID: AB_1505620', 'RRID: AB_881738', 'RRID: AB_945626', 'RRID: AB_476744', 'RRID: AB_10561520']",7
Antioxidants_(Basel),PMC6262576.nxml,Hmox1 Upregulation Is a Mutual Marker in Human Tumor Cells Exposed to Physical Plasma-Derived Oxidants,27-10-2018,[' CVCL_5624'],1
Antioxidants_(Basel),PMC7346116.nxml,The Impact of Acetyl-CoA and Aspartate Shortages on the N-Acetylaspartate Level in Different Models of Cholinergic Neurons,13-6-2020,"[' RGD_13508588', 'RRID: CVCL_4456']",2
Appl_Environ_Microbiol,PMC7117936.nxml,Identification of Genes Required for Glucan Exopolysaccharide Production in Lactobacillus johnsonii Suggests a Novel Biosynthesis Mechanism,04-01-2020,"['SCR_014485', 'SCR_014485', 'SCR_015753', 'SCR_015753', 'SCR_004608', 'SCR_004608', 'SCR_001010', 'SCR_001010', 'SCR_014606', 'SCR_014606', 'SCR_002909', 'SCR_002909', 'SCR_014265', 'SCR_014265', 'SCR_010519', 'SCR_010519', 'SCR_012852', 'SCR_012852']",18
Appl_Environ_Microbiol,PMC4551226.nxml,Identification and Heterologous Expression of the Chaxamycin Biosynthesis Gene Cluster from Streptomyces leeuwenhoekii,08-07-2015,"['ab_12881', 'ab_13001', 'ab_12921']",3
Appl_Microbiol_Biotechnol,PMC6536469.nxml,Development of a real-time PCR method for the genoserotyping of Salmonella Paratyphi B variant Java,05-06-2019,"['AB_01124', 'AB_04460', 'AB_04460', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_04460', 'AB_04460', 'AB_04460', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_01124', 'AB_04460', 'AB_01124']",19
Arch_Orthop_Trauma_Surg,PMC2959162.nxml,Endoscopic plantar fasciotomy versus extracorporeal shock wave therapy for treatment of chronic plantar fasciitis,24-12-2009,['ab_2020'],1
Archaea,PMC3004389.nxml,A Novel Pathway for the Biosynthesis of Heme in Archaea: Genome-Based Bioinformatic Predictions and Experimental Evidence,13-12-2010,['AB_0523'],1
Arch_Virol,PMC7086765.nxml,Genomic and serological detection of bat coronavirus from bats in the Philippines,26-7-2012,"['AB_539080', 'AB_539081']",2
Arch_Virol,PMC7086886.nxml,Codon usage pattern and its influencing factors in different genomes of hepadnaviruses,02-08-2020,"['AB_2009', 'AB_2009']",2
Arch_Toxicol,PMC7415754.nxml,The mycotoxin deoxynivalenol activates GABAergic neurons in the reward system and inhibits feeding and maternal behaviours,29-5-2020,['RRID:SCR_003070'],1
Arch_Toxicol,PMC7395025.nxml,Potentials and pitfalls of transient in vitro reporter bioassays: interference by vector geometry and cytotoxicity in recombinant zebrafish cell lines,23-5-2020,"['CVCL_3275', 'CVCL_3276']",2
Arch_Toxicol,PMC7415752.nxml,Cytotoxicity of fractured quartz on THP-1 human macrophages: role of the membranolytic activity of quartz and phagolysosome destabilization,26-6-2020,['RRID: CVCL_0006'],1
Asian-Australas_J_Anim_Sci,PMC7206397.nxml,Genomic analysis reveals selection signatures of the Wannan Black pig during domestication and breeding,23-8-2019,['RRID: SCR_001757'],1
Asian_J_Androl,PMC6628733.nxml,Regulation of blood-testis barrier dynamics by the mTORC1/rpS6 signaling complex: an in vitro study,03-01-2019,"['AB_331355', 'AB_916156', 'AB_10694233', 'AB_476749', 'AB_397544', 'AB_2141629', 'AB_2241126', 'AB_2210370', 'AB_869990', 'AB_261811', 'AB_329827', 'AB_2255933', 'AB_2629283', 'AB_2630347', 'AB_628437', 'AB_2714189', 'AB_2107448', 'AB_2105622', 'AB_2087557', 'AB_2533938', 'AB_647794', 'AB_2313779', 'AB_634603', 'AB_2533982', 'AB_2534776', 'AB_2534745', 'AB_634811', 'AB_2576217', 'AB_2534088']",29
Asian_J_Androl,PMC7406093.nxml,Mkrn2 deficiency induces teratozoospermia and male infertility through p53/PERP-mediated apoptosis in testis,09-06-2019,"[' AB_48032', ' AB_48032']",2
Asian_J_Androl,PMC7406093.nxml,Mkrn2 deficiency induces teratozoospermia and male infertility through p53/PERP-mediated apoptosis in testis,09-06-2019,"[' AB_48032', ' AB_48032']",2
Autophagy,PMC5788474.nxml,Stress-response transcription factors Msn2 and Msn4 couple TORC2-Ypk1 signaling and mitochondrial respiration to ATG8 gene expression and autophagy,12-04-2017,[' AB_10671444'],1
BMC_Anesthesiol,PMC5921792.nxml,Repeat propofol anesthesia does not exacerbate plaque deposition or synapse loss in APP/PS1 Alzheimer’s disease mice,25-4-2018,"[' AB_570874', ' AB_303248', ' AB_570874', ' AB_448989', ' AB_2278725', ' AB_2107445']",6
BMC_Complement_Med_Ther,PMC7457359.nxml,Honeybee products and edible insect powders improve locomotive and learning abilities of Ubiquilin-knockdown Drosophila,31-8-2020,"['RRID: BDSC_8760', 'RRID: BDSC_41550', 'RRID: BDSC_8760']",3
BMC_Ecol,PMC5774114.nxml,Altered environmental light drives retinal change in the Atlantic Tarpon (Megalops atlanticus) over timescales relevant to marine environmental disturbance,18-1-2018,"[' AB_2156055', ' AB_143165', ' AB_141780']",3
BMC_Endocr_Disord,PMC5674832.nxml,"A randomized, placebo-controlled clinical trial evaluating the safety and efficacy of the once-weekly DPP-4 inhibitor omarigliptin in patients with type 2 diabetes mellitus inadequately controlled by glimepiride and metformin",11-06-2017,['AB_2017'],1
BMC_Endocr_Disord,PMC5998571.nxml,Reintroducing testosterone in the db/db mouse partially restores normal glucose metabolism and insulin resistance in a leptin-independent manner,13-6-2018,"['RRID: AB_39825', 'RRID: AB_329827']",2
BMC_Fam_Pract,PMC4254388.nxml,Prostate-specific antigen (PSA) screening and follow-up investigations in Māori and non-Māori men in New Zealand,26-8-2014,"['SCR_5250', 'SCR_5250']",2
BMC_Biol,PMC6020351.nxml,Altering cortical input unmasks synaptic phenotypes in the YAC128 cortico-striatal co-culture model of Huntington disease,27-6-2018,"['RRID:AB_2169021', 'RRID:AB_10982160', 'RRID:AB_141874', 'RRID:AB_2534069']",4
BMC_Biol,PMC5678581.nxml,RNA-binding activity of TRIM25 is mediated by its PRY/SPRY domain and is required for ubiquitination,11-08-2017,"[' AB_2092506', ' AB_477583', ' AB_11130291']",3
BMC_Biol,PMC6161364.nxml,Cell type-specific expression profiling unravels the development and evolution of stinging cells in sea anemone,27-9-2018,"['AB_514497', 'AB_514504', 'AB_840257', 'AB_514500', 'AB_2571870', 'AB_2734725', 'AB_2340472', 'AB_2307325']",8
BMC_Biol,PMC6310992.nxml,Homology-independent multiallelic disruption via CRISPR/Cas9-based knock-in yields distinct functional outcomes in human cells,28-12-2018,"['RRID: AB_11178668', 'RRID: AB_627695', 'RRID: AB_2714189', 'RRID: AB_2536527', 'RRID: AB_2536530']",5
BMC_Biol,PMC5133762.nxml,Establishment of high reciprocal connectivity between clonal cortical neurons is regulated by the Dnmt3b DNA methyltransferase and clustered protocadherins,12-02-2016,"['RRID: AB_2315774', 'RRID: AB_2336881', 'RRID: AB_2298772', 'RRID:AB_2534072', 'RRID: AB_300798', 'RRID: AB_2314332', 'RRID: AB_2534099']",7
BMC_Biol,PMC5670698.nxml,Optical inhibition of larval zebrafish behaviour with anion channelrhodopsins,11-03-2017,['RRID:SCR_002285'],1
BMC_Biol,PMC6334452.nxml,In vivo genome and base editing of a human PCSK9 knock-in hypercholesterolemic mouse model,15-1-2019,"['RRID:AB_777140', 'RRID:AB_777137', 'RRID:AB_881213']",3
BMC_Biol,PMC6385403.nxml,Analysis of sea star larval regeneration reveals conserved processes of whole-body regeneration across the metazoa,22-2-2019,"['RRID:AB_514500', 'RRID:AB_476793', 'RRID:AB_2535766']",3
BMC_Biol,PMC5771134.nxml,A live cell assay of GPCR coupling allows identification of optogenetic tools for controlling Go and Gi signaling,16-1-2018,"[' AB_304874', ' AB_141633']",2
